instance_name,stretch_index,lower_bound
jupiter/graph_5688.txt,3,2
jupiter/graph_5694.txt,3,2
jupiter/graph_5695.txt,3,3
jupiter/graph_5702.txt,3,2
jupiter/graph_5705.txt,3,2
jupiter/graph_5709.txt,3,2
jupiter/graph_5710.txt,3,3
jupiter/graph_5713.txt,3,2
jupiter/graph_5719.txt,3,2
jupiter/graph_5725.txt,3,2
jupiter/graph_5728.txt,2,2
jupiter/graph_5730.txt,3,2
jupiter/graph_5731.txt,3,2
jupiter/graph_5737.txt,3,2
jupiter/graph_5745.txt,3,2
jupiter/graph_5753.txt,3,2
jupiter/graph_5755.txt,3,2
jupiter/graph_5759.txt,3,2
jupiter/graph_5762.txt,3,2
jupiter/graph_5766.txt,3,2
jupiter/graph_5769.txt,3,2
jupiter/graph_5774.txt,3,2
jupiter/graph_5777.txt,4,3
jupiter/graph_5783.txt,3,3
jupiter/graph_5785.txt,3,2
jupiter/graph_5786.txt,3,2
jupiter/graph_5787.txt,3,2
jupiter/graph_5788.txt,3,3
jupiter/graph_5790.txt,3,3
jupiter/graph_5799.txt,3,3
jupiter/graph_5803.txt,3,3
jupiter/graph_5805.txt,3,3
jupiter/graph_5807.txt,3,2
jupiter/graph_5812.txt,3,2
jupiter/graph_5822.txt,3,2
jupiter/graph_5823.txt,3,3
jupiter/graph_5830.txt,3,3
jupiter/graph_5837.txt,3,2
jupiter/graph_5839.txt,3,2
jupiter/graph_5847.txt,3,2
jupiter/graph_5865.txt,3,2
jupiter/graph_5870.txt,3,2
jupiter/graph_5884.txt,3,3
jupiter/graph_5889.txt,3,2
jupiter/graph_5890.txt,3,3
jupiter/graph_5894.txt,2,2
jupiter/graph_5896.txt,3,2
jupiter/graph_5904.txt,3,2
jupiter/graph_5905.txt,3,2
jupiter/graph_5906.txt,3,2
jupiter/graph_5907.txt,3,2
jupiter/graph_5908.txt,3,2
jupiter/graph_5918.txt,3,3
jupiter/graph_5923.txt,3,2
jupiter/graph_5925.txt,3,2
jupiter/graph_5928.txt,3,2
jupiter/graph_5931.txt,3,2
jupiter/graph_5939.txt,3,2
jupiter/graph_5947.txt,2,2
jupiter/graph_5956.txt,3,3
jupiter/graph_5967.txt,3,2
jupiter/graph_5970.txt,3,2
jupiter/graph_5975.txt,3,2
jupiter/graph_5981.txt,3,2
jupiter/graph_5982.txt,3,2
jupiter/graph_5986.txt,3,3
jupiter/graph_5989.txt,3,3
jupiter/graph_5992.txt,3,3
jupiter/graph_5996.txt,3,2
jupiter/graph_5999.txt,3,2
jupiter/graph_6007.txt,3,3
jupiter/graph_6012.txt,3,2
jupiter/graph_6016.txt,3,2
jupiter/graph_6019.txt,3,2
jupiter/graph_6021.txt,3,2
jupiter/graph_6028.txt,4,2
jupiter/graph_6032.txt,3,3
jupiter/graph_6034.txt,3,2
jupiter/graph_6039.txt,3,2
jupiter/graph_6060.txt,3,2
jupiter/graph_6061.txt,3,3
jupiter/graph_6067.txt,3,2
jupiter/graph_6072.txt,3,2
jupiter/graph_6074.txt,3,2
jupiter/graph_6083.txt,3,2
jupiter/graph_6097.txt,3,2
jupiter/graph_6102.txt,3,2
jupiter/graph_6122.txt,3,3
jupiter/graph_6123.txt,3,3
jupiter/graph_6127.txt,3,3
jupiter/graph_6128.txt,3,2
jupiter/graph_6146.txt,3,2
jupiter/graph_6148.txt,3,3
jupiter/graph_6149.txt,3,3
jupiter/graph_6151.txt,3,2
jupiter/graph_6154.txt,3,2
jupiter/graph_6158.txt,3,2
jupiter/graph_6160.txt,3,2
jupiter/graph_6161.txt,3,2
jupiter/graph_6174.txt,3,2
jupiter/graph_6180.txt,3,2
jupiter/graph_6183.txt,3,2
jupiter/graph_6189.txt,3,3
jupiter/graph_6198.txt,3,2
jupiter/graph_6199.txt,3,2
jupiter/graph_6204.txt,3,2
jupiter/graph_6205.txt,3,2
jupiter/graph_6207.txt,3,3
jupiter/graph_6208.txt,3,2
jupiter/graph_6210.txt,2,2
jupiter/graph_6216.txt,3,2
jupiter/graph_6222.txt,3,2
jupiter/graph_6225.txt,3,2
jupiter/graph_6226.txt,2,2
jupiter/graph_6229.txt,2,2
jupiter/graph_6233.txt,3,2
jupiter/graph_6237.txt,4,3
jupiter/graph_6248.txt,3,2
jupiter/graph_6251.txt,3,2
jupiter/graph_6262.txt,3,3
jupiter/graph_6266.txt,3,2
jupiter/graph_6270.txt,3,2
jupiter/graph_6271.txt,3,2
jupiter/graph_6277.txt,3,2
jupiter/graph_6282.txt,3,2
jupiter/graph_6285.txt,2,2
jupiter/graph_6293.txt,3,2
jupiter/graph_6294.txt,3,2
jupiter/graph_6299.txt,3,2
jupiter/graph_6304.txt,3,2
jupiter/graph_6308.txt,3,2
jupiter/graph_6309.txt,3,2
jupiter/graph_6311.txt,3,2
jupiter/graph_6315.txt,3,2
jupiter/graph_6319.txt,3,2
jupiter/graph_6320.txt,3,3
jupiter/graph_6321.txt,3,2
jupiter/graph_6341.txt,3,3
jupiter/graph_6344.txt,3,2
jupiter/graph_6348.txt,3,2
jupiter/graph_6364.txt,3,2
jupiter/graph_6365.txt,3,2
jupiter/graph_6377.txt,3,2
jupiter/graph_6378.txt,3,3
jupiter/graph_6381.txt,3,3
jupiter/graph_6393.txt,3,2
jupiter/graph_6396.txt,3,2
jupiter/graph_6399.txt,3,2
jupiter/graph_6400.txt,3,2
jupiter/graph_6402.txt,3,2
jupiter/graph_6407.txt,3,3
jupiter/graph_6408.txt,3,2
jupiter/graph_6412.txt,3,3
jupiter/graph_6419.txt,3,2
jupiter/graph_6420.txt,3,3
jupiter/graph_6421.txt,3,2
jupiter/graph_6424.txt,3,2
jupiter/graph_6425.txt,3,2
jupiter/graph_6426.txt,3,2
jupiter/graph_6431.txt,3,3
jupiter/graph_6433.txt,3,3
jupiter/graph_6434.txt,3,3
jupiter/graph_6444.txt,3,2
jupiter/graph_6449.txt,3,2
jupiter/graph_6453.txt,3,3
jupiter/graph_6455.txt,3,3
jupiter/graph_6457.txt,3,2
jupiter/graph_6459.txt,3,2
jupiter/graph_6462.txt,3,2
jupiter/graph_6467.txt,3,2
jupiter/graph_6470.txt,3,2
jupiter/graph_6474.txt,3,2
jupiter/graph_6475.txt,3,3
jupiter/graph_6477.txt,3,2
jupiter/graph_6481.txt,3,2
jupiter/graph_6482.txt,3,3
jupiter/graph_6485.txt,3,3
jupiter/graph_6497.txt,3,3
jupiter/graph_6500.txt,3,2
jupiter/graph_6501.txt,3,2
jupiter/graph_6502.txt,3,2
jupiter/graph_6503.txt,3,2
jupiter/graph_6508.txt,3,2
jupiter/graph_6513.txt,3,2
jupiter/graph_6517.txt,3,2
jupiter/graph_6520.txt,3,2
jupiter/graph_6523.txt,3,2
jupiter/graph_6527.txt,3,2
jupiter/graph_6530.txt,3,2
jupiter/graph_6533.txt,3,2
jupiter/graph_6541.txt,3,2
jupiter/graph_6543.txt,3,2
jupiter/graph_6544.txt,3,2
jupiter/graph_6546.txt,3,2
jupiter/graph_6559.txt,3,2
jupiter/graph_6575.txt,3,3
jupiter/graph_6576.txt,3,2
jupiter/graph_6580.txt,3,2
jupiter/graph_6583.txt,3,3
jupiter/graph_6584.txt,3,2
jupiter/graph_6591.txt,3,3
jupiter/graph_6592.txt,3,3
jupiter/graph_6593.txt,3,2
jupiter/graph_6597.txt,3,2
jupiter/graph_6599.txt,3,2
jupiter/graph_6600.txt,3,2
jupiter/graph_6606.txt,3,3
jupiter/graph_6614.txt,3,2
jupiter/graph_6615.txt,3,2
jupiter/graph_6627.txt,3,2
jupiter/graph_6628.txt,3,2
jupiter/graph_6633.txt,3,2
jupiter/graph_6642.txt,2,2
jupiter/graph_6645.txt,3,2
jupiter/graph_6647.txt,3,2
jupiter/graph_6648.txt,3,2
jupiter/graph_6651.txt,3,2
jupiter/graph_6653.txt,2,2
jupiter/graph_6661.txt,3,3
jupiter/graph_6667.txt,3,2
jupiter/graph_6672.txt,3,2
jupiter/graph_6676.txt,3,2
jupiter/graph_6679.txt,3,2
jupiter/graph_6690.txt,3,2
jupiter/graph_6691.txt,3,2
jupiter/graph_6697.txt,3,2
jupiter/graph_6706.txt,3,2
jupiter/graph_6711.txt,3,2
jupiter/graph_6714.txt,4,3
jupiter/graph_6717.txt,3,2
jupiter/graph_6718.txt,3,2
jupiter/graph_6721.txt,3,2
jupiter/graph_6722.txt,3,2
jupiter/graph_6727.txt,3,2
jupiter/graph_6729.txt,3,2
jupiter/graph_6730.txt,3,3
jupiter/graph_6734.txt,3,2
jupiter/graph_6737.txt,3,2
jupiter/graph_6742.txt,3,3
jupiter/graph_6752.txt,3,2
jupiter/graph_6753.txt,3,2
jupiter/graph_6760.txt,3,2
jupiter/graph_6762.txt,2,2
jupiter/graph_6769.txt,3,3
jupiter/graph_6770.txt,3,2
jupiter/graph_6771.txt,3,3
jupiter/graph_6776.txt,3,2
jupiter/graph_6778.txt,3,2
jupiter/graph_6783.txt,3,2
jupiter/graph_6785.txt,3,2
jupiter/graph_6788.txt,3,3
jupiter/graph_6792.txt,3,2
jupiter/graph_6795.txt,3,2
jupiter/graph_6796.txt,3,2
jupiter/graph_6797.txt,3,3
jupiter/graph_6811.txt,3,2
jupiter/graph_6813.txt,3,2
jupiter/graph_6815.txt,3,3
jupiter/graph_6820.txt,3,3
jupiter/graph_6830.txt,3,2
jupiter/graph_6833.txt,3,2
jupiter/graph_6839.txt,3,2
jupiter/graph_6845.txt,3,2
jupiter/graph_6851.txt,3,3
jupiter/graph_6856.txt,3,2
jupiter/graph_6872.txt,3,3
jupiter/graph_6882.txt,3,2
jupiter/graph_6885.txt,3,2
jupiter/graph_6893.txt,3,3
jupiter/graph_6894.txt,3,3
jupiter/graph_6898.txt,2,2
jupiter/graph_6914.txt,3,3
jupiter/graph_6922.txt,3,3
jupiter/graph_6926.txt,3,3
jupiter/graph_6934.txt,3,2
jupiter/graph_6940.txt,3,3
jupiter/graph_6942.txt,3,2
jupiter/graph_6944.txt,3,2
jupiter/graph_6946.txt,3,3
jupiter/graph_6951.txt,3,2
jupiter/graph_6953.txt,3,3
jupiter/graph_6954.txt,3,2
jupiter/graph_6958.txt,3,3
jupiter/graph_6960.txt,3,2
jupiter/graph_6964.txt,3,2
jupiter/graph_6974.txt,3,2
jupiter/graph_6982.txt,3,2
jupiter/graph_6988.txt,3,2
jupiter/graph_6992.txt,3,2
jupiter/graph_6996.txt,3,2
jupiter/graph_6997.txt,3,3
jupiter/graph_6999.txt,3,2
jupiter/graph_7015.txt,3,2
jupiter/graph_7019.txt,3,2
jupiter/graph_7020.txt,3,3
jupiter/graph_7025.txt,3,2
jupiter/graph_7026.txt,3,2
jupiter/graph_7027.txt,3,2
jupiter/graph_7040.txt,3,2
jupiter/graph_7041.txt,3,2
jupiter/graph_7045.txt,3,2
jupiter/graph_7048.txt,3,2
jupiter/graph_7050.txt,3,3
jupiter/graph_7061.txt,3,3
jupiter/graph_7062.txt,3,2
jupiter/graph_7073.txt,3,2
jupiter/graph_7079.txt,3,2
jupiter/graph_7089.txt,3,2
jupiter/graph_7095.txt,3,2
jupiter/graph_7096.txt,3,2
jupiter/graph_7098.txt,3,3
jupiter/graph_7101.txt,3,3
jupiter/graph_7105.txt,3,3
jupiter/graph_7107.txt,3,3
jupiter/graph_7108.txt,3,2
